"","p.geomean","stat.mean","p.val","q.val","set.size","exp1"
"GO:0060998 regulation of dendritic spine development",0.831782644633726,-0.971912254110979,0.831782644633726,0.999999830427019,24,0.831782644633726
"GO:0001702 gastrulation with mouth forming second",0.831824593827856,-0.969730349430973,0.831824593827856,0.999999830427019,29,0.831824593827856
"GO:0060219 camera-type eye photoreceptor cell differentiation",0.832092106157044,-0.984606231605836,0.832092106157044,0.999999830427019,12,0.832092106157044
"GO:0048820 hair follicle maturation",0.832150611652072,-0.983675574930511,0.832150611652072,0.999999830427019,15,0.832150611652072
"GO:0018393 internal peptidyl-lysine acetylation",0.832190631534991,-0.965376055374018,0.832190631534991,0.999999830427019,110,0.832190631534991
"GO:0003161 cardiac conduction system development",0.832334746214649,-0.99020806738132,0.832334746214649,0.999999830427019,10,0.832334746214649
"GO:0008535 respiratory chain complex IV assembly",0.832374656323386,-1.00479544917018,0.832374656323386,0.999999830427019,11,0.832374656323386
"GO:0046889 positive regulation of lipid biosynthetic process",0.832896452065356,-0.971737912452426,0.832896452065356,0.999999830427019,41,0.832896452065356
"GO:0045649 regulation of macrophage differentiation",0.833155684148079,-0.99209781860045,0.833155684148079,0.999999830427019,14,0.833155684148079
"GO:0007015 actin filament organization",0.833347700534261,-0.968597086440208,0.833347700534261,0.999999830427019,221,0.833347700534261
"GO:0016042 lipid catabolic process",0.833479248353433,-0.968973494991477,0.833479248353433,0.999999830427019,249,0.833479248353433
"GO:0046460 neutral lipid biosynthetic process",0.8336835043693,-0.974579661452691,0.8336835043693,0.999999830427019,57,0.8336835043693
"GO:0046463 acylglycerol biosynthetic process",0.8336835043693,-0.974579661452691,0.8336835043693,0.999999830427019,57,0.8336835043693
"GO:0046785 microtubule polymerization",0.833996335408364,-0.985917719827161,0.833996335408364,0.999999830427019,23,0.833996335408364
"GO:0003085 negative regulation of systemic arterial blood pressure",0.834026534152562,-1.00045548773264,0.834026534152562,0.999999830427019,12,0.834026534152562
"GO:0016073 snRNA metabolic process",0.834107775912437,-1.00081036163899,0.834107775912437,0.999999830427019,16,0.834107775912437
"GO:0097150 neuronal stem cell maintenance",0.834364425848703,-1.01690359704594,0.834364425848703,0.999999830427019,10,0.834364425848703
"GO:2000649 regulation of sodium ion transmembrane transporter activity",0.834869605587835,-0.987270080283218,0.834869605587835,0.999999830427019,19,0.834869605587835
"GO:0048145 regulation of fibroblast proliferation",0.835144564376703,-0.978678888595813,0.835144564376703,0.999999830427019,61,0.835144564376703
"GO:0002064 epithelial cell development",0.835153118551515,-0.977624226703317,0.835153118551515,0.999999830427019,84,0.835153118551515
"GO:0048041 focal adhesion assembly",0.835461824679338,-0.982423707672532,0.835461824679338,0.999999830427019,43,0.835461824679338
"GO:0055062 phosphate ion homeostasis",0.835469176945165,-1.00348702921335,0.835469176945165,0.999999830427019,10,0.835469176945165
"GO:0072506 trivalent inorganic anion homeostasis",0.835469176945165,-1.00348702921335,0.835469176945165,0.999999830427019,10,0.835469176945165
"GO:0060675 ureteric bud morphogenesis",0.83550403794543,-0.980041789948669,0.83550403794543,0.999999830427019,65,0.83550403794543
"GO:0009798 axis specification",0.835664526925272,-0.979555894716644,0.835664526925272,0.999999830427019,88,0.835664526925272
"GO:0009147 pyrimidine nucleoside triphosphate metabolic process",0.835678774989637,-0.995880948286101,0.835678774989637,0.999999830427019,21,0.835678774989637
"GO:0042417 dopamine metabolic process",0.835756196353593,-0.986983889555219,0.835756196353593,0.999999830427019,26,0.835756196353593
"GO:0042474 middle ear morphogenesis",0.835841214633613,-0.993840086955876,0.835841214633613,0.999999830427019,23,0.835841214633613
"GO:0043496 regulation of protein homodimerization activity",0.83615117881924,-1.01094663592986,0.83615117881924,0.999999830427019,14,0.83615117881924
"GO:0070979 protein K11-linked ubiquitination",0.836271536406096,-0.994539627597486,0.836271536406096,0.999999830427019,26,0.836271536406096
"GO:0097178 ruffle assembly",0.836367795378729,-1.00545668356715,0.836367795378729,0.999999830427019,12,0.836367795378729
"GO:0010876 lipid localization",0.836511345641649,-0.98127585295909,0.836511345641649,0.999999830427019,237,0.836511345641649
"GO:0071526 semaphorin-plexin signaling pathway",0.837176551765029,-1.00987260299613,0.837176551765029,0.999999830427019,14,0.837176551765029
"GO:0031146 SCF-dependent proteasomal ubiquitin-dependent protein catabolic process",0.837213100355993,-1.01204384053016,0.837213100355993,0.999999830427019,16,0.837213100355993
"GO:2001236 regulation of extrinsic apoptotic signaling pathway",0.837552072584787,-0.998857238686292,0.837552072584787,0.999999830427019,28,0.837552072584787
"GO:0055081 anion homeostasis",0.837983050003911,-0.996928719313557,0.837983050003911,0.999999830427019,24,0.837983050003911
"GO:0021522 spinal cord motor neuron differentiation",0.838130128284121,-0.997583728977452,0.838130128284121,0.999999830427019,25,0.838130128284121
"GO:0033555 multicellular organismal response to stress",0.838204759877047,-0.992062129489676,0.838204759877047,0.999999830427019,53,0.838204759877047
"GO:2000050 regulation of non-canonical Wnt receptor signaling pathway",0.838243288492632,-1.02577242778297,0.838243288492632,0.999999830427019,11,0.838243288492632
"GO:0050919 negative chemotaxis",0.83847373030186,-1.02266869618018,0.83847373030186,0.999999830427019,12,0.83847373030186
"GO:0032411 positive regulation of transporter activity",0.838628010080445,-0.996439653072098,0.838628010080445,0.999999830427019,36,0.838628010080445
"GO:0009582 detection of abiotic stimulus",0.83865610389299,-0.991838564179927,0.83865610389299,0.999999830427019,86,0.83865610389299
"GO:0090317 negative regulation of intracellular protein transport",0.838694674439122,-0.993764510356234,0.838694674439122,0.999999830427019,63,0.838694674439122
"GO:0034311 diol metabolic process",0.838703820060236,-0.995447747708724,0.838703820060236,0.999999830427019,42,0.838703820060236
"GO:0060317 cardiac epithelial to mesenchymal transition",0.83871654662841,-1.00389585559982,0.83871654662841,0.999999830427019,18,0.83871654662841
"GO:0010563 negative regulation of phosphorus metabolic process",0.838789335070863,-0.990524087155473,0.838789335070863,0.999999830427019,254,0.838789335070863
"GO:0045936 negative regulation of phosphate metabolic process",0.838789335070863,-0.990524087155473,0.838789335070863,0.999999830427019,254,0.838789335070863
"GO:0046386 deoxyribose phosphate catabolic process",0.838857104688188,-1.01780650172175,0.838857104688188,0.999999830427019,16,0.838857104688188
"GO:0030104 water homeostasis",0.839243214566531,-1.00278879007605,0.839243214566531,0.999999830427019,24,0.839243214566531
"GO:0048284 organelle fusion",0.839371260179518,-0.9984053924083,0.839371260179518,0.999999830427019,49,0.839371260179518
"GO:0043968 histone H2A acetylation",0.839516141167355,-1.03653944416922,0.839516141167355,0.999999830427019,12,0.839516141167355
"GO:0060644 mammary gland epithelial cell differentiation",0.839852759966248,-1.01287810264379,0.839852759966248,0.999999830427019,16,0.839852759966248
"GO:0006359 regulation of transcription from RNA polymerase III promoter",0.839877006415399,-1.01674948173491,0.839877006415399,0.999999830427019,18,0.839877006415399
"GO:0009208 pyrimidine ribonucleoside triphosphate metabolic process",0.840034076902893,-1.01857079799764,0.840034076902893,0.999999830427019,17,0.840034076902893
"GO:0043084 penile erection",0.840162522914402,-1.02439301218884,0.840162522914402,0.999999830427019,10,0.840162522914402
"GO:0090177 establishment of planar polarity involved in neural tube closure",0.840415604060519,-1.01990570648745,0.840415604060519,0.999999830427019,14,0.840415604060519
"GO:0072527 pyrimidine-containing compound metabolic process",0.84053236022995,-1.00150692715804,0.84053236022995,0.999999830427019,72,0.84053236022995
"GO:0045776 negative regulation of blood pressure",0.840562495865152,-1.00504860640641,0.840562495865152,0.999999830427019,35,0.840562495865152
"GO:0007171 activation of transmembrane receptor protein tyrosine kinase activity",0.840717069231296,-1.04087374377759,0.840717069231296,0.999999830427019,10,0.840717069231296
"GO:0035088 establishment or maintenance of apical/basal cell polarity",0.840885029752456,-1.01276598632491,0.840885029752456,0.999999830427019,21,0.840885029752456
"GO:0061245 establishment or maintenance of bipolar cell polarity",0.840885029752456,-1.01276598632491,0.840885029752456,0.999999830427019,21,0.840885029752456
"GO:0014910 regulation of smooth muscle cell migration",0.840902599311173,-1.01351347591558,0.840902599311173,0.999999830427019,25,0.840902599311173
"GO:0007611 learning or memory",0.840911180059726,-0.999976423894129,0.840911180059726,0.999999830427019,153,0.840911180059726
"GO:0048839 inner ear development",0.841262088444249,-1.00126792200865,0.841262088444249,0.999999830427019,161,0.841262088444249
"GO:0010658 striated muscle cell apoptotic process",0.841480352119339,-1.02128646424932,0.841480352119339,0.999999830427019,15,0.841480352119339
"GO:0031575 mitotic cell cycle G1/S transition checkpoint",0.841501421868165,-1.0045978140208,0.841501421868165,0.999999830427019,81,0.841501421868165
"GO:0015682 ferric iron transport",0.841734277708982,-1.01313790265139,0.841734277708982,0.999999830427019,30,0.841734277708982
"GO:0033572 transferrin transport",0.841734277708982,-1.01313790265139,0.841734277708982,0.999999830427019,30,0.841734277708982
"GO:0072512 trivalent inorganic cation transport",0.841734277708982,-1.01313790265139,0.841734277708982,0.999999830427019,30,0.841734277708982
"GO:0060972 left/right pattern formation",0.84206632244927,-1.02484722503389,0.84206632244927,0.999999830427019,15,0.84206632244927
"GO:0072401 signal transduction involved in DNA integrity checkpoint",0.842397173410222,-1.00963886478368,0.842397173410222,0.999999830427019,66,0.842397173410222
"GO:0072422 signal transduction involved in DNA damage checkpoint",0.842397173410222,-1.00963886478368,0.842397173410222,0.999999830427019,66,0.842397173410222
"GO:0008299 isoprenoid biosynthetic process",0.842408490523351,-1.01539586392915,0.842408490523351,0.999999830427019,25,0.842408490523351
"GO:0035115 embryonic forelimb morphogenesis",0.843166271142513,-1.01674005085293,0.843166271142513,0.999999830427019,29,0.843166271142513
"GO:0042491 auditory receptor cell differentiation",0.843687888250692,-1.02003656320478,0.843687888250692,0.999999830427019,27,0.843687888250692
"GO:0060712 spongiotrophoblast layer development",0.843824753414161,-1.0476104940796,0.843824753414161,0.999999830427019,11,0.843824753414161
"GO:0032401 establishment of melanosome localization",0.844405596769749,-1.0362862588177,0.844405596769749,0.999999830427019,18,0.844405596769749
"GO:0045732 positive regulation of protein catabolic process",0.844430055509992,-1.01687908654265,0.844430055509992,0.999999830427019,80,0.844430055509992
"GO:0048568 embryonic organ development",0.844455903095921,-1.01370622381326,0.844455903095921,0.999999830427019,339,0.844455903095921
"GO:0030149 sphingolipid catabolic process",0.844464398002594,-1.03037933556884,0.844464398002594,0.999999830427019,21,0.844464398002594
"GO:0046466 membrane lipid catabolic process",0.844464398002594,-1.03037933556884,0.844464398002594,0.999999830427019,21,0.844464398002594
"GO:0032274 gonadotropin secretion",0.845349900650857,-1.04544567663987,0.845349900650857,0.999999830427019,11,0.845349900650857
"GO:0001704 formation of primary germ layer",0.845841968344106,-1.02208087089795,0.845841968344106,0.999999830427019,80,0.845841968344106
"GO:0006302 double-strand break repair",0.846170769928328,-1.02334265983555,0.846170769928328,0.999999830427019,115,0.846170769928328
"GO:0060074 synapse maturation",0.846392953386477,-1.04834504570909,0.846392953386477,0.999999830427019,12,0.846392953386477
"GO:0032352 positive regulation of hormone metabolic process",0.846393791338741,-1.05556216300717,0.846393791338741,0.999999830427019,11,0.846393791338741
"GO:0006898 receptor-mediated endocytosis",0.846629388730072,-1.02409811518716,0.846629388730072,0.999999830427019,131,0.846629388730072
"GO:0016202 regulation of striated muscle tissue development",0.846649332275809,-1.02485404452924,0.846649332275809,0.999999830427019,108,0.846649332275809
"GO:1901861 regulation of muscle tissue development",0.846649332275809,-1.02485404452924,0.846649332275809,0.999999830427019,108,0.846649332275809
"GO:0003170 heart valve development",0.846774382573148,-1.03458875805708,0.846774382573148,0.999999830427019,24,0.846774382573148
"GO:0060122 inner ear receptor stereocilium organization",0.84677643419609,-1.0498608832685,0.84677643419609,0.999999830427019,13,0.84677643419609
"GO:0050905 neuromuscular process",0.846839010472634,-1.02622084463319,0.846839010472634,0.999999830427019,83,0.846839010472634
"GO:0006977 DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest",0.847174347141015,-1.02995288683287,0.847174347141015,0.999999830427019,65,0.847174347141015
"GO:0072413 signal transduction involved in mitotic cell cycle checkpoint",0.847174347141015,-1.02995288683287,0.847174347141015,0.999999830427019,65,0.847174347141015
"GO:0072431 signal transduction involved in mitotic cell cycle G1/S transition DNA damage checkpoint",0.847174347141015,-1.02995288683287,0.847174347141015,0.999999830427019,65,0.847174347141015
"GO:0072474 signal transduction involved in mitotic cell cycle G1/S checkpoint",0.847174347141015,-1.02995288683287,0.847174347141015,0.999999830427019,65,0.847174347141015
