"","p.geomean","stat.mean","p.val","q.val","set.size","exp1"
"GO:0051321 meiotic cell cycle",0.160042899875175,0.995909056219918,0.160042899875175,0.999999847898197,161,0.160042899875175
"GO:0016572 histone phosphorylation",0.16136958453562,1.00389439945458,0.16136958453562,0.999999847898197,18,0.16136958453562
"GO:0042116 macrophage activation",0.16248255957353,0.990696320846726,0.16248255957353,0.999999847898197,40,0.16248255957353
"GO:0009074 aromatic amino acid family catabolic process",0.16262521583902,0.997509514760997,0.16262521583902,0.999999847898197,19,0.16262521583902
"GO:0034695 response to prostaglandin E stimulus",0.163222292485964,1.00179411094742,0.163222292485964,0.999999847898197,13,0.163222292485964
"GO:0036065 fucosylation",0.16355467058519,1.01005360531151,0.16355467058519,0.999999847898197,10,0.16355467058519
"GO:0006336 DNA replication-independent nucleosome assembly",0.163566958116598,0.99348066216953,0.163566958116598,0.999999847898197,22,0.163566958116598
"GO:0034080 CENP-A containing nucleosome assembly at centromere",0.163566958116598,0.99348066216953,0.163566958116598,0.999999847898197,22,0.163566958116598
"GO:0034724 DNA replication-independent nucleosome organization",0.163566958116598,0.99348066216953,0.163566958116598,0.999999847898197,22,0.163566958116598
"GO:0060191 regulation of lipase activity",0.164186400415801,0.979706121627615,0.164186400415801,0.999999847898197,105,0.164186400415801
"GO:0034694 response to prostaglandin stimulus",0.165899084333691,0.984568395200954,0.165899084333691,0.999999847898197,18,0.165899084333691
"GO:0051567 histone H3-K9 methylation",0.166927847915487,0.991349276977386,0.166927847915487,0.999999847898197,11,0.166927847915487
"GO:0007204 elevation of cytosolic calcium ion concentration",0.16719050164416,0.966792453194922,0.16719050164416,0.999999847898197,168,0.16719050164416
"GO:0042990 regulation of transcription factor import into nucleus",0.167239086690169,0.968792434522953,0.167239086690169,0.999999847898197,66,0.167239086690169
"GO:0051044 positive regulation of membrane protein ectodomain proteolysis",0.167433076604398,0.984261721192763,0.167433076604398,0.999999847898197,13,0.167433076604398
"GO:0022616 DNA strand elongation",0.167613097022333,0.972101540783795,0.167613097022333,0.999999847898197,37,0.167613097022333
"GO:1901623 regulation of lymphocyte chemotaxis",0.167992988383072,0.988602419581551,0.167992988383072,0.999999847898197,10,0.167992988383072
"GO:1901655 cellular response to ketone",0.16837430592117,0.97986394694308,0.16837430592117,0.999999847898197,14,0.16837430592117
"GO:2000404 regulation of T cell migration",0.168599444323171,0.981527099194828,0.168599444323171,0.999999847898197,12,0.168599444323171
"GO:0030193 regulation of blood coagulation",0.168806417572924,0.962683980733818,0.168806417572924,0.999999847898197,62,0.168806417572924
"GO:1900046 regulation of hemostasis",0.168806417572924,0.962683980733818,0.168806417572924,0.999999847898197,62,0.168806417572924
"GO:0043486 histone exchange",0.168831715420423,0.970112366379844,0.168831715420422,0.999999847898197,26,0.168831715420423
"GO:0070168 negative regulation of biomineral tissue development",0.172408100494662,0.959222503786901,0.172408100494663,0.999999847898197,17,0.172408100494662
"GO:0036152 phosphatidylethanolamine acyl-chain remodeling",0.172450804037396,0.954851355146631,0.172450804037396,0.999999847898197,23,0.172450804037396
"GO:0051225 spindle assembly",0.172651453943586,0.950439286247928,0.172651453943586,0.999999847898197,42,0.172651453943586
"GO:0045839 negative regulation of mitosis",0.17272980207756,0.950290509752669,0.17272980207756,0.999999847898197,42,0.17272980207756
"GO:0051784 negative regulation of nuclear division",0.17272980207756,0.950290509752669,0.17272980207756,0.999999847898197,42,0.17272980207756
"GO:0002833 positive regulation of response to biotic stimulus",0.173605958726516,0.963157789709031,0.173605958726516,0.999999847898197,11,0.173605958726516
"GO:0070243 regulation of thymocyte apoptotic process",0.173664067027452,0.964179786312583,0.173664067027452,0.999999847898197,11,0.173664067027452
"GO:0009395 phospholipid catabolic process",0.173787486085833,0.947924596778158,0.173787486085833,0.999999847898197,27,0.173787486085833
"GO:0050710 negative regulation of cytokine secretion",0.174194961077955,0.948700327163844,0.174194961077955,0.999999847898197,23,0.174194961077955
"GO:0070374 positive regulation of ERK1 and ERK2 cascade",0.17501092247645,0.937145216852915,0.17501092247645,0.999999847898197,87,0.17501092247645
"GO:0018200 peptidyl-glutamic acid modification",0.175303341083223,0.948728173050966,0.175303341083223,0.999999847898197,18,0.175303341083223
"GO:0010288 response to lead ion",0.175556452060438,0.957365374891448,0.175556452060438,0.999999847898197,10,0.175556452060438
"GO:0030916 otic vesicle formation",0.176523056646248,0.949138891345969,0.176523056646248,0.999999847898197,12,0.176523056646248
"GO:0032480 negative regulation of type I interferon production",0.177820304445992,0.931951106007078,0.177820304445992,0.999999847898197,33,0.177820304445992
"GO:0002673 regulation of acute inflammatory response",0.177829188975113,0.927792837086361,0.177829188975113,0.999999847898197,54,0.177829188975113
"GO:0042772 DNA damage response, signal transduction resulting in transcription",0.178024092436513,0.940152508658582,0.178024092436513,0.999999847898197,15,0.178024092436513
"GO:0031638 zymogen activation",0.178143070988351,0.935975240147361,0.178143070988351,0.999999847898197,18,0.178143070988351
"GO:0031649 heat generation",0.179568585348934,0.934146544160306,0.179568585348934,0.999999847898197,14,0.179568585348934
"GO:0002224 toll-like receptor signaling pathway",0.179850475345432,0.91812763716095,0.179850475345432,0.999999847898197,109,0.179850475345432
"GO:0006953 acute-phase response",0.17987216716714,0.921296991321401,0.17987216716714,0.999999847898197,44,0.17987216716714
"GO:0043032 positive regulation of macrophage activation",0.181160218102451,0.935921072092869,0.181160218102451,0.999999847898197,10,0.181160218102451
"GO:0042991 transcription factor import into nucleus",0.181699810612062,0.912116306803164,0.181699810612062,0.999999847898197,67,0.181699810612062
"GO:0032088 negative regulation of NF-kappaB transcription factor activity",0.182073658778112,0.911462680818238,0.182073658778112,0.999999847898197,58,0.182073658778112
"GO:0042537 benzene-containing compound metabolic process",0.18235800755497,0.915948637449779,0.18235800755497,0.999999847898197,23,0.18235800755497
"GO:0042535 positive regulation of tumor necrosis factor biosynthetic process",0.182398711600729,0.929760634221165,0.182398711600729,0.999999847898197,10,0.182398711600729
"GO:0032465 regulation of cytokinesis",0.182614882830118,0.91397449720501,0.182614882830118,0.999999847898197,28,0.182614882830118
"GO:0034502 protein localization to chromosome",0.18351168545126,0.91087412742901,0.18351168545126,0.999999847898197,25,0.18351168545126
"GO:0045346 regulation of MHC class II biosynthetic process",0.183516888881704,0.921643567068882,0.183516888881704,0.999999847898197,12,0.183516888881704
"GO:0043300 regulation of leukocyte degranulation",0.184133352384311,0.912350217044728,0.184133352384311,0.999999847898197,20,0.184133352384311
"GO:0035640 exploration behavior",0.18433748734002,0.921688715544731,0.18433748734002,0.999999847898197,11,0.18433748734002
"GO:0001961 positive regulation of cytokine-mediated signaling pathway",0.184779168173365,0.908688291024041,0.184779168173365,0.999999847898197,19,0.184779168173365
"GO:0060760 positive regulation of response to cytokine stimulus",0.184779168173365,0.908688291024041,0.184779168173365,0.999999847898197,19,0.184779168173365
"GO:0051004 regulation of lipoprotein lipase activity",0.186548181915257,0.898860350874972,0.186548181915257,0.999999847898197,27,0.186548181915257
"GO:0061303 cornea development in camera-type eye",0.186860166638864,0.9186705679564,0.186860166638864,0.999999847898197,10,0.186860166638864
"GO:0043304 regulation of mast cell degranulation",0.186937569170548,0.907131644089683,0.186937569170548,0.999999847898197,15,0.186937569170548
"GO:0051817 modification of morphology or physiology of other organism involved in symbiotic interaction",0.18699581219566,0.894056035138992,0.18699581219566,0.999999847898197,42,0.18699581219566
"GO:0051092 positive regulation of NF-kappaB transcription factor activity",0.187184848469692,0.890369583783027,0.187184848469692,0.999999847898197,102,0.187184848469692
"GO:0048387 negative regulation of retinoic acid receptor signaling pathway",0.187604419281809,0.902469690974623,0.187604419281809,0.999999847898197,14,0.187604419281809
"GO:0071466 cellular response to xenobiotic stimulus",0.187838506369658,0.88728747723732,0.187838506369658,0.999999847898197,146,0.187838506369658
"GO:0031060 regulation of histone methylation",0.187978247931986,0.894447751681373,0.187978247931986,0.999999847898197,23,0.187978247931986
"GO:0042503 tyrosine phosphorylation of Stat3 protein",0.188908420793897,0.889302599123099,0.188908420793897,0.999999847898197,34,0.188908420793897
"GO:0048880 sensory system development",0.189433402898138,0.898195083871687,0.189433402898138,0.999999847898197,12,0.189433402898138
"GO:0090023 positive regulation of neutrophil chemotaxis",0.189619771177136,0.892547036981849,0.189619771177136,0.999999847898197,16,0.189619771177136
"GO:0001556 oocyte maturation",0.189933374277498,0.892264047388888,0.189933374277498,0.999999847898197,15,0.189933374277498
"GO:0045351 type I interferon biosynthetic process",0.190059577020916,0.899209696665813,0.190059577020916,0.999999847898197,11,0.190059577020916
"GO:0046135 pyrimidine nucleoside catabolic process",0.190592889565264,0.885492006849395,0.190592889565264,0.999999847898197,21,0.190592889565264
"GO:0032855 positive regulation of Rac GTPase activity",0.190867793722653,0.882839402098716,0.190867793722653,0.999999847898197,26,0.190867793722653
"GO:0001662 behavioral fear response",0.191035970727673,0.883661986712643,0.191035970727673,0.999999847898197,22,0.191035970727673
"GO:0002209 behavioral defense response",0.191035970727673,0.883661986712643,0.191035970727673,0.999999847898197,22,0.191035970727673
"GO:0006978 DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator",0.191220562622228,0.889807182580193,0.191220562622228,0.999999847898197,14,0.191220562622228
"GO:0050994 regulation of lipid catabolic process",0.191424845907282,0.877368799987001,0.191424845907282,0.999999847898197,42,0.191424845907282
"GO:0030261 chromosome condensation",0.192100782216175,0.877421598284885,0.192100782216175,0.999999847898197,29,0.192100782216175
"GO:0002687 positive regulation of leukocyte migration",0.192143306935931,0.873226988373272,0.192143306935931,0.999999847898197,61,0.192143306935931
"GO:0042745 circadian sleep/wake cycle",0.192810735062395,0.881285238817239,0.192810735062394,0.999999847898197,17,0.192810735062395
"GO:0060900 embryonic camera-type eye formation",0.193475972474791,0.884513393977436,0.193475972474791,0.999999847898197,11,0.193475972474791
"GO:0006271 DNA strand elongation involved in DNA replication",0.19392729565585,0.871440586688634,0.19392729565585,0.999999847898197,34,0.19392729565585
"GO:0070227 lymphocyte apoptotic process",0.194237896605134,0.867492260994053,0.194237896605134,0.999999847898197,40,0.194237896605134
"GO:0031581 hemidesmosome assembly",0.194360986024562,0.880005299825425,0.194360986024562,0.999999847898197,12,0.194360986024562
"GO:0032459 regulation of protein oligomerization",0.194569885529543,0.870332341307839,0.194569885529543,0.999999847898197,23,0.194569885529543
"GO:0006270 DNA replication initiation",0.195314826125976,0.867846050796776,0.195314826125976,0.999999847898197,29,0.195314826125976
"GO:0052646 alditol phosphate metabolic process",0.195431563005447,0.864759420027569,0.195431563005447,0.999999847898197,30,0.195431563005447
"GO:0048934 peripheral nervous system neuron differentiation",0.195611679902542,0.876512548098824,0.195611679902542,0.999999847898197,11,0.195611679902542
"GO:0048935 peripheral nervous system neuron development",0.195611679902542,0.876512548098824,0.195611679902542,0.999999847898197,11,0.195611679902542
"GO:0043065 positive regulation of apoptotic process",0.195750510430009,0.857359698724366,0.195750510430009,0.999999847898197,417,0.195750510430009
"GO:0007202 activation of phospholipase C activity",0.196331178599303,0.858174179839531,0.196331178599303,0.999999847898197,56,0.196331178599303
"GO:0048484 enteric nervous system development",0.198315098742046,0.857806538305944,0.198315098742046,0.999999847898197,20,0.198315098742046
"GO:0048854 brain morphogenesis",0.198342425464183,0.854808257972495,0.198342425464183,0.999999847898197,28,0.198342425464183
"GO:0030838 positive regulation of actin filament polymerization",0.198628864952675,0.851165360127133,0.198628864952675,0.999999847898197,41,0.198628864952675
"GO:0060484 lung-associated mesenchyme development",0.199867414533206,0.862568956646854,0.199867414533206,0.999999847898197,10,0.199867414533206
"GO:0038061 NIK/NF-kappaB cascade",0.200035464250865,0.850799768369218,0.200035464250865,0.999999847898197,21,0.200035464250865
"GO:0002758 innate immune response-activating signal transduction",0.200068807693152,0.842909313887804,0.200068807693152,0.999999847898197,129,0.200068807693152
"GO:0002864 regulation of acute inflammatory response to antigenic stimulus",0.200518851208486,0.858110825783397,0.200518851208486,0.999999847898197,11,0.200518851208486
"GO:0070230 positive regulation of lymphocyte apoptotic process",0.200562736937478,0.863284722645996,0.200562736937478,0.999999847898197,10,0.200562736937478
"GO:0051043 regulation of membrane protein ectodomain proteolysis",0.200674507893035,0.850687342659831,0.200674507893035,0.999999847898197,17,0.200674507893035
